date,sr,fact,enc_hub
2021-01-16,9715,9386,65
2021-07-05,1876,2123,135
2021-11-13,2223,2399,134
2021-07-05,614,650,113
2021-01-18,21,28,15
2021-01-18,1676,2705,133
2021-01-18,5244,6053,53
2021-04-07,23773,27901,62
2022-01-17,9148,9342,44
2022-01-20,3486,4610,107
2022-01-17,53,62,73
2022-01-20,1517,1711,116
2022-01-20,4,7,86
2021-04-07,106,130,112
2021-04-07,559,581,98
2022-06-20,3877,3651,109
2021-09-09,783,1089,50
2021-04-07,65,77,108
2021-07-05,5,6,37
2022-01-20,29178,31133,62
2022-07-11,37,153,10
2021-01-18,1356,1458,135
2021-01-18,16350,15376,63
2021-07-05,2526,2711,133
2022-07-11,944,741,125
2022-01-17,1319,1382,13
2022-02-17,1073,1402,10
2021-05-29,13,10,125
2022-01-20,10,29,98
2022-02-17,1225,1867,49
2021-09-09,351,681,35
2021-07-05,3346,3257,76
2022-01-17,7048,8057,84
2022-06-20,924,1499,121
2021-05-29,6813,7123,65
2021-04-07,429,332,115
2021-11-13,12503,13414,17
2022-01-17,1523,1660,30
2022-05-26,223,325,51
2022-01-17,4814,5587,64
2022-05-26,1806,2502,21
2022-02-17,13500,13291,65
2022-05-26,4154,4952,14
2021-01-18,8304,10021,105
2021-09-09,164,214,93
2022-01-17,4145,5426,25
2022-02-17,6628,10814,119
2022-05-26,3360,3283,53
2022-01-17,2419,2321,43
2022-05-26,2727,3134,96
2022-01-17,33305,34117,62
2022-07-11,2735,2872,109
2022-06-20,2469,2644,136
2022-05-26,16,767,69
2022-07-11,3883,6149,24
2022-07-11,3610,5247,119
2021-11-13,24735,19132,65
2022-01-17,2913,2724,98
2021-07-05,7482,7937,105
2022-01-17,6715,7676,46
2022-01-20,1147,1443,5
2022-06-20,10,56,111
2022-01-20,2241,2181,122
2022-02-17,12781,12451,17
2022-05-26,12067,14596,63
2021-11-13,105,98,75
2022-01-17,3451,4144,89
2021-11-13,1194,2105,60
2022-01-17,4,7,86
2022-07-11,1786,2552,48
2021-11-13,782,1662,79
2022-01-17,1210,1656,108
2022-05-26,320,7,102
2022-01-17,4306,5913,107
2022-01-17,2193,2381,116
2022-01-17,2864,2874,12
2021-04-07,468,1730,122
2022-02-17,10727,10869,60
2021-07-05,3,1192,134
2022-02-17,168,235,75
2021-11-13,1463,1440,121
2022-01-17,9702,11374,19
2022-05-26,5,130,7
2021-11-13,1770,1968,119
2022-05-26,351,593,117
2021-05-29,89,79,79
2021-04-07,10050,11705,61
2022-07-11,6611,8452,60
2021-07-05,824,759,3
2021-07-05,239,144,29
2022-07-11,15097,18094,67
2022-07-11,18,27,79
2021-07-05,592,490,34
2022-07-11,19,204,75
2021-09-09,165,224,28
2021-09-09,374,588,100
2021-01-18,413,211,34
2022-07-11,418,644,65
2022-01-17,2,4,8
2022-01-17,7209,7861,33
2022-02-17,1207,1540,79
2022-07-11,19968,21426,47
2022-02-17,17108,21082,104
2022-01-17,874,1540,99
2021-09-09,1383,1954,11
2021-04-07,332,418,50
2022-02-17,1668,1890,47
2022-06-20,5561,6617,58
2022-05-26,2496,2563,129
2022-07-11,3143,3304,83
2022-07-11,11843,13201,104
2022-01-20,901,1206,35
2022-02-17,1095,2360,24
2021-05-29,6301,7340,104
2022-01-17,11862,14925,57
2022-07-11,793,1169,121
2022-01-17,13217,14294,103
2021-05-29,141,156,121
2022-07-11,2,2,78
2021-01-16,47,43,70
2022-05-26,6203,5814,76
2021-01-18,100,125,3
2022-05-26,51,458,39
2021-07-05,2,109,10
2021-11-13,1189,1583,47
2022-02-17,324,187,78
2022-01-17,1353,1980,26
2022-01-20,26,28,0
2022-05-26,13,160,37
2021-07-05,170,171,125
2022-05-26,632,439,110
2021-11-13,27485,25052,104
2021-04-07,152,169,118
2022-02-17,1631,1882,121
2021-01-18,136,119,121
2021-09-09,2088,2547,14
2021-04-07,313,459,100
2021-07-05,10115,11099,65
2022-05-26,1981,2755,131
2022-05-26,8,8,9
2022-05-26,21454,25895,68
2022-02-17,14983,19426,56
2021-04-07,238,233,28
2021-01-16,121,51,97
2021-09-09,393,523,69
2021-04-07,2037,2355,11
2022-06-20,230,210,2
2022-05-26,774,897,4
2021-09-09,249,385,39
2022-02-17,9298,11792,58
2021-04-07,1565,2286,72
2022-01-20,61,365,92
2021-09-09,6178,5979,53
2022-01-20,438,420,36
2022-01-20,2,4,81
2022-07-11,5749,7059,58
2021-01-16,949,1027,31
2021-09-09,242,292,15
2022-01-17,1227,1306,35
2022-01-20,12,638,32
2021-09-09,16794,18838,63
2021-09-09,1374,2041,135
2021-04-07,1264,1319,6
2021-05-29,76,96,70
2021-01-18,8105,9447,104
2022-06-20,3,5,73
2022-02-17,770,959,85
2021-11-13,9227,8612,91
2022-01-17,43,32,0
2021-11-13,3332,3715,58
2022-01-17,1438,1671,5
2021-11-13,681,873,111
2021-07-05,434,413,79
2021-09-09,473,618,102
2022-02-17,6579,8013,55
2021-04-07,7531,7473,18
2021-09-09,2,8,110
2022-06-20,5122,4261,120
2022-06-20,227,186,74
2021-09-09,12,314,37
2021-04-07,1,1,93
2022-01-20,42,14,1
2022-01-20,1,12,82
2021-09-09,1568,2160,133
2022-06-20,2996,3617,31
2021-09-09,636,757,113
2021-07-05,12404,13116,104
2021-09-09,3460,4432,76
2022-06-20,18,20,13
2021-01-18,1,719,16
2021-01-18,10422,9835,65
2022-01-20,475,625,28
2021-01-16,1357,3673,84
2021-07-05,403,471,121
2022-02-17,5,62,111
2022-02-17,2151,3497,136
2022-07-11,2225,2231,111
2021-01-18,107,100,79
2022-05-26,1321,1690,10
2021-11-13,152,185,85
2022-05-26,4190,5253,49
2022-06-20,10,32,23
2022-05-26,1211,1317,125
2021-09-09,2912,3105,94
2022-06-20,2,5,87
2022-06-20,1078,1018,45
2022-05-26,4209,4959,134
2022-02-17,5617,6719,91
2021-09-09,2036,2060,128
2022-01-17,1077,941,122
2021-04-07,3587,4242,90
2022-01-20,391,838,41
2022-07-11,1891,2179,136
2021-04-07,1607,2318,94
2022-05-26,555,473,78
2021-05-29,42,43,22
2021-01-16,4053,4872,103
2022-06-20,9376,10303,103
2021-09-09,2791,2403,29
2022-01-20,4233,4958,53
2022-01-17,1117,1140,32
2021-11-13,55,49,130
2022-01-20,22439,30163,66
2022-05-26,13401,8183,60
2021-11-13,1606,1061,120
2021-04-07,1194,1385,135
2021-04-07,4491,5306,53
2021-09-09,677,842,4
2021-04-07,417,451,132
2022-07-11,5028,4252,120
2022-01-20,724,1072,113
2022-01-20,2849,3473,14
2022-07-11,14,29,13
2022-02-17,3103,3466,97
2021-05-29,1194,1571,71
2021-11-13,3155,3654,127
2022-01-20,702,1299,69
2022-01-20,3,193,39
2021-04-07,1801,2960,133
2021-05-29,309,448,23
2021-11-13,29,30,13
2022-06-20,6319,8738,57
2022-01-20,609,1157,21
2021-11-13,450,453,97
2021-05-29,992,2682,84
2021-09-09,456,548,10
2022-01-17,74,74,40
2022-06-20,1138,1052,86
2022-01-20,3605,4338,94
2021-01-16,6127,5405,64
2022-01-17,18,17,82
2022-01-20,7,8,7
2021-11-13,14044,11591,44
2022-05-26,1623,1746,79
2022-07-11,10,16,23
2021-09-09,7910,8476,68
2022-06-20,1672,1757,116
2022-06-20,1,7,8
2021-11-13,910,924,23
2021-11-13,7143,6780,31
2022-05-26,10079,10201,65
2022-07-11,3157,3636,31
2022-01-20,565,803,117
2022-02-17,1,9,130
2022-01-17,665,595,92
2021-01-16,47,34,108
2022-01-17,533,744,81
2022-06-20,6166,8169,33
2021-09-09,715,832,131
2022-02-17,8,13,13
2021-05-29,646,388,97
2021-11-13,7333,9130,84
2021-04-07,1203,1936,128
2021-11-13,8,13,73
2021-05-29,2876,2836,31
2022-01-20,6604,6583,76
2021-04-07,124,137,126
2021-04-07,165,524,15
2021-01-16,15767,19123,62
2021-01-16,82,85,38
2022-05-26,15570,15199,104
2022-01-20,28,36,96
2022-02-17,64,60,74
2022-06-20,333,431,99
2022-01-17,798,833,28
2022-06-20,2363,2582,98
2021-04-07,17179,18601,63
2021-01-16,2946,2984,33
2022-05-26,4860,6541,119
2022-01-17,511,966,41
2022-06-20,12905,15240,62
2021-09-09,725,602,134
2022-06-20,1887,1997,30
2022-05-26,16,366,109
2022-02-17,114,133,114
2022-07-11,238,206,74
2022-06-20,2616,3006,46
2021-05-29,282,315,88
2021-09-09,7541,9324,105
2022-01-20,419,371,110
2022-07-11,2,65,2
2022-02-17,649,681,23
2022-02-17,4843,5274,31
2021-09-09,269,52,34
2022-06-20,2593,2799,42
2022-01-20,680,896,102
2022-01-20,73,222,37
2022-02-17,5548,6062,127
2021-07-05,5359,4670,91
2022-07-11,3,4,87
2022-02-17,6643,7896,120
2021-07-05,470,343,70
2021-11-13,3828,6218,71
2021-11-13,1,3,87
2021-09-09,347,329,125
2022-05-26,983,1298,121
2022-01-20,15389,19008,63
2022-06-20,1998,2220,12
2022-02-17,1,1,27
2021-04-07,393,533,113
2021-01-18,86,78,70
2022-05-26,8927,10429,67
2022-05-26,250,237,75
2021-05-29,1,1,13
2021-01-16,1896,2331,25
2022-07-11,2133,3859,45
2022-06-20,48,1529,20
2022-01-17,2,56,36
2022-05-26,3769,5895,24
2022-02-17,7518,9514,44
2022-01-17,47,110,1
2021-04-07,2624,2415,77
2022-02-17,4761,5837,84
2021-04-30,2256,2902,25
2021-01-05,579,755,97
2021-04-30,1,2,86
2021-04-30,812,863,98
2021-04-30,200,232,108
2021-04-30,22454,26839,62
2021-06-24,9835,11645,104
2021-01-05,1675,2377,31
2021-11-26,4267,6154,91
2021-04-30,9670,10095,103
2021-06-24,428,501,121
2021-01-05,10,11,22
2021-06-24,8691,10489,65
2021-11-26,163,220,85
2021-11-26,518,810,111
2021-04-30,206,395,38
2021-04-30,3377,4105,64
2021-01-05,823,2627,84
2021-04-30,4697,4660,33
2021-04-30,178,212,112
2021-11-26,3175,3708,58
2021-06-24,225,203,79
2021-04-30,127,127,88
2021-11-26,1455,5864,119
2021-06-24,1,115,10
2021-06-24,161,102,125
2021-11-26,88,87,75
2021-06-24,2,328,29
2021-01-05,70,100,70
2021-04-30,66,61,13
2021-04-30,1749,3595,84
2021-11-26,14466,14018,65
2021-11-26,7341,8888,17
2021-11-26,530,1171,79
2021-11-26,812,1415,47
2021-04-30,26,24,87
2021-11-26,2262,4330,60
2021-11-26,14004,18145,104
2021-04-30,2497,2340,97
2021-11-26,942,1061,121
2021-04-30,259,223,22
2021-06-24,5822,6392,105
2021-06-24,705,641,3
2021-06-24,504,482,34
2021-04-30,4531,3979,31
2021-06-24,241,364,11
2021-04-30,561,366,121
2021-11-26,5398,6194,53
2021-11-26,2948,3857,14
2021-11-26,3533,4644,94
2021-11-26,814,416,96
2021-11-26,543,761,69
2021-01-05,7914,10346,105
2021-11-26,1173,1594,102
2021-06-24,218,207,28
2021-06-24,387,583,100
2021-04-30,8900,11268,104
2021-11-26,2304,3091,133
2021-11-26,340,616,117
2021-11-26,58343,54318,66
2021-01-05,2,2,34
2021-06-24,10076,8286,18
2021-11-26,17072,22624,63
2021-01-05,157,159,3
2021-11-26,2315,3583,135
2021-04-30,8598,9944,65
2021-11-26,1072,1448,113
2021-11-26,2813,5771,76
2021-04-30,119,136,79
2021-06-24,151,138,93
2021-11-26,413,654,39
2021-11-26,564,939,21
2021-11-26,11,14,110
2021-11-26,1588,1832,37
2021-11-26,711,896,13
2021-11-26,5209,5228,31
2021-11-26,6,9,74
2021-11-26,5,21,73
2021-06-24,305,313,70
2021-06-24,5473,4809,91
2021-01-05,3,6,112
2021-11-26,5762,7163,84
2021-04-30,580,491,115
2021-01-05,432,546,108
2021-11-26,18,27,130
2021-11-26,1053,438,120
2021-04-30,667,994,50
2021-11-26,445,493,23
2021-01-05,2115,3369,33
2021-01-05,3492,5205,64
2021-04-30,615,1998,122
2021-11-26,420,501,87
2021-01-05,1358,2064,25
2021-01-05,2233,4894,103
2021-04-30,357,650,5
2021-01-05,649,1303,123
2021-04-30,10244,11794,61
2021-01-05,20,42,38
2021-11-26,8818,8771,44
2021-11-26,2531,2706,127
2021-11-26,2690,14,71
2021-04-30,196,153,118
2021-11-26,948,1082,97
2021-01-05,8078,15215,62
2021-11-26,47719,52711,62
2021-04-30,176,178,28
2021-01-05,68,129,118
2021-04-30,342,457,100
2021-11-26,2766,2837,98
2021-11-26,1292,2011,108
2021-04-30,1914,1934,11
2021-06-24,5736,5039,44
2021-11-26,1308,1678,26
2021-11-26,1301,1244,116
2021-11-26,817,1031,30
2021-11-26,5418,8248,64
2021-11-26,1981,2999,12
2021-06-24,2,4,88
2021-11-26,8899,10920,19
2021-11-26,635,976,99
2021-06-24,2236,2971,71
2021-06-24,360,810,97
2021-11-26,9414,10825,33
2021-06-24,3038,4549,84
2021-11-26,2995,3672,89
2021-11-26,16860,16926,103
2021-06-24,2,4,13
2021-01-05,110,166,50
2021-11-26,8136,12958,57
2021-11-26,229,247,8
2021-06-24,4491,3939,31
2021-11-26,4951,5295,46
2021-11-26,2862,3118,107
2021-04-30,8334,7518,18
2021-11-26,504,513,86
2021-06-24,331,266,23
2021-04-30,197,178,93
2021-01-05,5193,8917,61
2021-01-05,179,205,115
2021-11-26,1069,1232,43
2021-04-30,3346,4047,90
2021-06-24,218,273,22
2021-11-26,3649,5014,25
2021-04-30,313,415,113
2021-06-24,259,432,38
2021-04-30,157,469,37
2021-01-05,413,519,100
2021-04-30,443,475,132
2021-06-24,8134,9258,103
2021-11-26,1651,1874,5
2021-04-30,118,126,126
2021-06-24,2426,2324,25
2021-04-30,1140,2217,128
2021-04-30,1941,2303,94
2021-04-30,2795,2875,77
2021-01-05,1704,3465,18
2021-06-24,218,269,112
2021-11-26,969,1227,35
2021-06-24,24578,31734,62
2021-06-24,285,463,26
2021-06-24,535,626,116
2021-01-05,371,1115,6
2021-06-24,3913,4716,64
2021-06-24,2,8,98
2021-11-26,1529,1938,122
2021-06-24,6815,7219,33
2021-04-30,1193,1320,15
2021-04-30,1777,3070,133
2021-04-30,4261,4749,53
2021-01-05,1816,3094,90
2021-11-26,10,10,0
2021-01-05,1418,2166,72
2021-06-24,1208,1171,108
2021-01-05,26,32,28
2021-04-30,936,1258,135
2021-01-05,157,382,11
2021-04-30,13795,15937,63
2021-01-05,1693,3115,53
2021-01-05,580,842,77
2021-06-24,721,1724,122
2021-11-26,378,404,92
2021-01-05,433,858,94
2021-04-30,6077,7214,105
2021-01-05,321,2082,128
2021-04-30,234,190,29
2021-06-24,865,455,50
2021-11-26,202,233,81
2021-01-05,1,1,132
2021-11-26,390,419,32
2021-01-05,867,1173,15
2021-11-26,1,148,36
2021-11-26,632,783,41
2021-06-24,72,90,5
2021-01-05,835,1138,135
2021-01-05,4629,11648,63
2021-06-24,13254,12638,61
2021-01-05,13,23,126
2021-06-24,256,166,118
2021-04-30,145,192,3
2021-04-30,331,319,34
2021-11-26,224,483,28
2021-01-05,589,2062,133
2021-01-05,180,206,113
2021-06-24,216,261,132
2021-06-24,4,7,37
2021-11-26,1136,1499,131
2021-01-05,3303,9465,65
2021-06-24,386,454,113
2021-06-24,1865,2238,133
2021-11-26,508,1392,4
2021-04-30,120,142,70
2021-11-26,22597,42202,68
2021-06-24,3520,3086,76
2021-11-26,11230,14581,105
2021-06-24,3095,3334,94
2021-06-24,1597,2675,128
2021-01-05,4579,8182,104
2021-06-24,4123,4958,53
2021-01-05,26,26,79
2021-06-24,1059,1497,135
2021-11-26,1939,2471,10
2021-11-26,103,136,49
2021-06-24,17964,17405,63
2021-01-05,58,377,121
2021-11-26,1606,1766,134
2021-06-24,2186,2312,15
2021-11-26,589,604,125
2021-04-17,356,1625,122
2021-12-08,532,471,32
2021-05-08,1960,2557,64
2022-07-04,918,759,40
2022-05-09,366,355,32
2022-07-04,3,9,82
2021-08-24,11470,12163,105
2022-07-04,1,46,80
2021-05-08,3595,4513,103
2021-05-08,1234,1442,25
2022-05-09,1,1,36
2022-05-09,293,619,41
2021-12-08,15,42,40
2022-07-04,1273,1229,92
2022-07-04,3,61,81
2022-05-09,141,205,28
2021-08-24,385,470,125
2021-08-24,664,690,131
2021-04-17,83,70,118
2021-08-24,406,491,134
2022-05-09,1,18,40
2021-08-24,680,597,34
2021-04-17,340,412,50
2021-12-08,481,562,92
2021-08-24,1477,1576,4
2022-07-04,2,68,28
2021-12-08,341,386,81
2021-04-17,7196,8457,61
2021-04-17,411,351,115
2022-07-04,79,354,1
2022-07-04,3,5,36
2021-08-24,2028,1790,29
2021-12-08,439,524,28
2022-05-09,3,209,81
2021-12-08,821,645,41
2022-05-09,399,432,1
2021-08-24,3338,3494,68
2021-05-08,216,213,108
2022-05-09,2,3,80
2021-08-24,26,160,10
2021-05-08,8,4,98
2021-05-08,3054,3011,33
2021-05-08,12508,15994,62
2021-05-18,451,403,70
2022-07-04,1332,1891,41
2021-12-08,2,147,36
2021-12-08,1,1,1
2021-05-08,142,126,38
2022-05-09,193,348,92
2021-05-18,447,420,28
2022-05-09,976,1030,85
2021-05-08,112,132,3
2021-04-17,6172,6512,65
2021-05-08,220,213,34
2021-05-18,193,263,11
2021-08-24,77,75,8
2021-12-08,6032,7603,91
2022-05-09,950,1193,55
2021-12-08,265,246,85
2021-08-24,7818,7500,33
2021-12-08,660,847,111
2022-07-04,1750,1957,136
2022-05-09,1,117,111
2021-08-24,2610,2393,57
2022-07-04,14,55,111
2022-05-09,288,533,136
2021-08-24,14407,13367,103
2021-08-24,396,455,26
2021-05-18,511,608,100
2022-05-09,1208,1228,91
2021-05-18,4829,4548,90
2021-08-24,5887,6648,64
2021-05-18,9016,8502,18
2021-04-17,5612,7572,104
2021-08-24,9,9,43
2021-04-17,50,48,79
2022-05-09,1259,1705,58
2021-08-24,3841,4710,25
2021-05-18,436,397,93
2021-08-24,746,1032,89
2021-08-24,41631,43531,62
2022-07-04,5472,6893,58
2021-05-08,4264,4958,105
2021-08-24,7,12,98
2022-05-09,7028,8999,56
2021-08-24,610,643,112
2021-12-08,4310,4878,58
2021-08-24,1182,1325,108
2021-04-17,409,183,121
2021-08-24,1124,1183,116
2021-08-24,94,91,86
2021-08-24,5331,5000,91
2021-04-17,2931,3302,53
2022-07-04,3532,4548,134
2021-04-17,1512,1700,77
2021-12-08,17437,19724,105
2022-05-09,37,269,10
2022-05-09,346,236,125
2021-05-18,65,60,86
2021-08-24,469,393,70
2021-04-17,1297,1550,94
2021-05-18,11478,10507,103
2022-05-09,653,1309,134
2021-04-17,482,1749,128
2021-12-08,2726,3244,10
2021-12-08,465,525,49
2021-05-08,110,103,28
2021-12-08,705,621,125
2021-05-18,3416,4082,25
2021-05-08,174,246,100
2021-12-08,2596,2956,134
2021-05-08,203,139,11
2022-07-04,1516,1823,10
2022-07-04,944,922,125
2021-04-17,3,2,132
2021-05-18,353,406,38
2021-05-18,492,520,112
2021-04-17,164,412,15
2022-05-09,5700,6871,68
2022-05-09,128,175,4
2022-07-04,2730,2699,49
2021-12-08,1826,2023,131
2021-05-18,33110,35516,62
2021-05-08,2104,2561,90
2021-05-18,5975,6410,64
2022-07-04,908,841,4
2022-05-09,1447,1684,49
2022-07-04,18673,21462,68
2021-05-18,13,13,98
2021-04-17,580,515,135
2021-04-17,9917,11595,63
2021-12-08,1570,1588,4
2021-04-17,26,20,126
2021-05-18,1742,1697,108
2021-12-08,46754,47282,68
2022-07-04,2,46,9
2021-05-18,8516,8317,33
2022-05-09,293,272,131
2021-05-08,5671,5872,18
2021-04-17,208,1655,133
2022-07-04,1664,2240,131
2021-04-17,188,257,113
2021-08-24,5165,4257,76
2021-05-08,52,47,22
2021-05-08,569,443,97
2021-12-08,1044,1251,35
2021-08-24,1061,1094,113
2021-12-08,1513,1156,122
2022-07-04,1875,1805,124
2021-12-08,36,31,0
2021-08-24,120,105,110
2021-05-18,923,926,121
2021-08-24,482,553,102
2021-04-17,130,136,108
2021-08-24,31,49,37
2022-07-04,629,460,0
2022-05-09,4934,3735,101
2021-05-18,16404,17907,104
2022-07-04,9000,123,101
2021-04-17,3247,2855,33
2021-08-24,2294,2365,128
2021-08-24,3315,3328,14
2021-05-08,835,1145,71
2022-05-09,465,310,0
2021-08-24,3466,3851,94
2021-04-17,2342,2837,64
2021-04-17,3979,5241,103
2021-04-17,1395,1715,25
2021-05-08,1363,2870,84
2021-05-08,366,307,88
2021-12-08,2344,2133,5
2021-04-17,199,209,38
2021-08-24,322,452,39
2021-05-08,1627,1770,31
2021-08-24,341,273,15
2022-07-04,1317,1581,5
2021-08-24,2686,2795,133
2022-05-09,934,498,124
2022-05-09,296,338,5
2021-05-08,144,31,23
2021-08-24,2230,2710,135
2021-05-18,14202,12555,65
2021-08-24,21483,19931,63
2021-08-24,7351,7723,53
2021-05-18,371,361,79
2021-04-17,14540,18463,62
2021-12-08,1676,1950,102
2021-12-08,2612,2240,37
2022-05-09,5563,5600,63
2021-08-24,813,829,121
2021-05-08,494,629,50
2022-07-04,2583,2951,129
2022-05-09,4,382,39
2021-12-08,11,14,110
2021-12-08,1497,1565,113
2021-04-17,229,287,100
2021-12-08,8665,8025,76
2022-05-09,57,119,117
2021-12-08,2885,3632,133
2022-07-04,13207,14030,63
2021-12-08,44477,45511,66
2022-07-04,474,634,117
2021-05-08,6055,7512,61
2022-05-09,205,415,21
2021-05-18,3534,4300,71
2021-12-08,537,704,39
2022-05-09,3,2,110
2022-05-09,1,164,37
2021-05-18,2014,1835,97
2022-07-04,8,13,110
2021-12-08,749,899,117
2022-05-09,38,40,7
2022-07-04,12,106,37
2021-05-18,569,508,13
2022-05-09,613,778,76
2022-05-09,1212,1324,129
2021-08-24,17625,17089,104
2022-07-04,251,294,7
2021-05-08,434,331,115
2022-07-04,4351,4264,76
2022-07-04,40,239,39
2021-05-18,436,414,88
2022-07-04,1380,1797,21
2021-04-17,7905,7241,18
2022-07-04,3437,3195,53
2021-12-08,832,1033,21
2021-12-08,3384,4060,94
2022-05-09,880,794,53
2021-12-08,4490,4802,14
2022-05-09,799,775,96
2022-07-04,184,306,51
2021-05-18,2817,4234,84
2021-04-17,15,16,6
2021-12-08,6320,7308,53
2022-07-04,3423,3613,96
2021-05-08,115,57,118
2021-08-24,14944,14022,17
2021-05-18,61,71,23
2021-12-08,1199,1268,69
2022-05-09,6,28,51
2021-12-08,2157,3113,135
2021-05-08,76,81,5
2021-05-18,38,31,87
2021-08-24,14832,14098,65
2021-12-08,24103,23532,63
2022-07-04,2602,3215,14
2021-05-08,250,1275,122
2022-05-09,241,384,102
2021-12-08,151,73,96
2021-04-17,3423,4100,90
2021-04-17,1005,1522,72
2021-08-24,557,610,79
2022-05-09,526,577,14
2021-04-17,131,130,28
2021-05-18,4499,3969,31
2021-04-17,268,265,11
2022-07-04,1922,2098,69
2021-05-18,422,461,22
2022-05-09,5466,6629,66
2022-05-09,487,683,69
2021-05-18,12,18,132
2022-05-09,1050,662,97
2021-05-18,206,193,126
2022-05-09,615,683,45
2021-05-18,1198,1019,37
2021-05-18,800,965,113
2021-05-18,2617,3810,133
2021-05-08,59,56,79
2021-12-08,10465,9362,44
2021-05-08,5079,6400,104
2021-12-08,9,9,114
2022-07-04,183,185,2
2021-08-24,1080,1371,50
2021-05-18,3163,2882,77
2021-12-08,3131,3574,97
2022-05-09,412,856,44
2021-12-08,4821,4933,127
2021-05-08,72,115,121
2021-04-17,187,171,70
2021-08-24,1404,1316,5
2021-08-24,1300,1267,122
2021-05-08,4844,5165,65
2021-05-18,3054,3414,94
2021-12-08,971,1031,13
2021-08-24,15824,16925,61
2021-12-08,8425,9331,84
2021-12-08,6765,6639,31
2022-07-04,200,198,74
2022-05-09,2318,1408,120
2022-05-09,642,799,31
2022-05-09,10,8,13
2021-05-18,7302,7943,53
2022-07-04,26,29,13
2022-05-09,7,7,74
2021-05-18,2295,3039,128
2021-12-08,35,44,73
2022-07-04,2975,3206,31
2021-12-08,889,877,23
2021-05-18,1764,2131,135
2021-05-18,19915,18446,63
2022-05-09,51,55,2
2022-07-04,4629,4388,120
2022-07-04,7,25,23
2021-08-24,198,218,118
2021-05-18,3225,2857,15
2021-12-08,28,23,130
2022-07-04,3,15,87
2022-05-09,2,29,23
2022-07-04,832,1299,45
2021-12-08,3,6,74
2021-12-08,1280,1005,120
2021-12-08,14,14,86
2022-05-09,886,725,43
2022-07-04,8440,9373,103
2021-12-08,1,2,8
2022-05-09,1043,1213,46
2021-05-18,8775,10012,105
2022-07-04,6700,8647,57
2021-08-24,613,749,100
2021-12-08,4657,3159,107
2022-07-04,2886,3085,46
2022-05-09,952,1017,12
2022-07-04,492,520,86
2021-04-17,301,279,88
2021-04-17,1213,3002,84
2021-12-08,17777,16728,103
2021-08-24,546,473,28
2021-04-17,2458,2502,31
2022-07-04,1961,2414,12
2021-12-08,6465,8035,46
2022-05-09,4117,3746,57
2021-08-24,1264,1893,11
2022-07-04,1707,1974,116
2022-05-09,308,330,116
2021-12-08,1345,1409,43
2021-12-08,5823,6194,25
2022-05-09,289,287,86
2021-12-08,12225,16335,57
2022-05-09,4194,5190,62
2021-05-18,500,416,29
2022-05-09,726,746,98
2022-07-04,11354,13471,62
2022-07-04,43,627,20
2021-04-17,34,41,22
2022-07-04,2084,2128,98
2021-04-17,664,431,97
2021-12-08,2039,2272,26
2022-07-04,3395,3362,42
2021-12-08,1622,1678,116
2022-05-09,1954,2012,33
2021-12-08,48107,47263,62
2021-08-24,312,367,93
2021-12-08,1123,1247,30
2021-12-08,7157,6709,64
2021-12-08,3358,3050,98
2022-05-09,12,422,20
2021-05-18,736,685,34
2021-12-08,14665,16229,33
2021-12-08,1446,2105,108
2021-12-08,774,1005,99
2021-12-08,2272,3343,12
2022-07-04,5766,7567,33
2022-07-04,364,357,99
2021-12-08,9538,11463,19
2022-07-04,1,119,8
2022-05-09,446,490,30
2022-07-04,1821,1913,30
2022-05-09,2687,2982,103
2021-05-08,107,112,70
2022-05-09,17,23,99
2021-05-18,345,370,3
2021-12-08,4299,4739,89
2022-05-09,1,36,75
2022-05-09,550,671,67
2021-08-24,2,3,130
2021-12-08,1268,1469,47
2022-05-09,4277,6630,60
2022-07-04,1,2,78
2022-05-09,3496,3256,104
2021-05-18,1070,1765,122
2022-07-04,11407,15331,67
2021-08-24,262,357,88
2022-07-04,15,169,75
2022-07-04,5296,7067,60
2021-05-08,334,521,15
2022-07-04,3038,3154,83
2022-05-09,1492,1755,24
2022-07-04,19237,22944,47
2022-07-04,11,22,79
2021-12-08,1212,1203,121
2021-05-08,7837,9249,63
2021-12-08,6907,5476,60
2022-07-04,13250,12321,104
2021-05-08,219,301,135
2022-05-09,728,615,79
2021-08-24,517,495,13
2021-05-08,34,29,126
2021-05-18,435,326,115
2021-04-17,5983,6712,105
2021-12-08,21539,21303,104
2021-05-08,1,183,37
2022-05-09,146,669,121
2021-05-18,1055,1287,50
2021-08-24,6739,6318,44
